"region_id","typhoon_no","mean","typhoon_name","year","order_key","ty_label"
17,"2013255N20148",0.426363451987824,"MAN-YI",2013,194,"2013-MAN-YI"
17,"2014209N12152",0.569794455531864,"HALONG",2014,241,"2014-HALONG"
17,"2014275N06166",0.506740394047109,"VONGFONG",2014,249,"2014-VONGFONG"
17,"2015249N18142",0.466887944034523,"ETAU",2015,297,"2015-ETAU"
17,"2017252N14147",0.49310046000464,"TALIM",2017,402,"2017-TALIM"
17,"2017288N09138",0.40924206961727,"LAN",2017,408,"2017-LAN"
17,"2018239N11161",1.02428670928077,"JEBI",2018,452,"2018-JEBI"
18,"2011253N20145",-0.127314516301684,"ROKE",2011,90,"2011-ROKE"
18,"2013255N20148",-0.116902639142976,"MAN-YI",2013,194,"2013-MAN-YI"
18,"2014209N12152",-0.151792732723928,"HALONG",2014,241,"2014-HALONG"
18,"2014275N06166",-0.134648362275647,"VONGFONG",2014,249,"2014-VONGFONG"
18,"2017252N14147",-0.16299213879336,"TALIM",2017,402,"2017-TALIM"
18,"2017288N09138",-0.11790126695941,"LAN",2017,408,"2017-LAN"
18,"2018239N11161",-0.0471885074271181,"JEBI",2018,452,"2018-JEBI"
18,"2018263N12146",-0.128918795586071,"TRAMI",2018,457,"2018-TRAMI"
18,"2019216N16147",-0.0901522461092252,"KROSA",2019,502,"2019-KROSA"
19,"2011253N20145",0.393619199960433,"ROKE",2011,90,"2011-ROKE"
19,"2012162N06150",0.360616575876446,"GUCHOL",2012,129,"2012-GUCHOL"
19,"2012263N15141",0.393481898989026,"JELAWAT",2012,142,"2012-JELAWAT"
19,"2013255N20148",0.357442972121075,"MAN-YI",2013,194,"2013-MAN-YI"
19,"2014275N06166",1.37102725589939,"VONGFONG",2014,249,"2014-VONGFONG"
19,"2017252N14147",0.198864176427812,"TALIM",2017,402,"2017-TALIM"
19,"2017288N09138",0.390709544380845,"LAN",2017,408,"2017-LAN"
19,"2018263N12146",0.325141667155234,"TRAMI",2018,457,"2018-TRAMI"
19,"2019278N16165",0.224612689213736,"HAGIBIS",2019,511,"2019-HAGIBIS"
20,"2011253N20145",0.965358017972338,"ROKE",2011,90,"2011-ROKE"
20,"2012162N06150",0.744514255285661,"GUCHOL",2012,129,"2012-GUCHOL"
20,"2012263N15141",0.86238797452321,"JELAWAT",2012,142,"2012-JELAWAT"
20,"2013255N20148",1.00878074767911,"MAN-YI",2013,194,"2013-MAN-YI"
20,"2014275N06166",2.98314837050007,"VONGFONG",2014,249,"2014-VONGFONG"
20,"2015249N18142",0.55044713352164,"ETAU",2015,297,"2015-ETAU"
20,"2017200N26162",0.588293348029951,"NORU",2017,397,"2017-NORU"
20,"2017252N14147",0.90874278938595,"TALIM",2017,402,"2017-TALIM"
20,"2017288N09138",0.970626027291756,"LAN",2017,408,"2017-LAN"
20,"2018239N11161",0.71218853534143,"JEBI",2018,452,"2018-JEBI"
20,"2018263N12146",0.890789188811623,"TRAMI",2018,457,"2018-TRAMI"
20,"2019278N16165",0.549941355615126,"HAGIBIS",2019,511,"2019-HAGIBIS"
21,"2011253N20145",0.183629511768282,"ROKE",2011,90,"2011-ROKE"
21,"2012162N06150",0.137246351318119,"GUCHOL",2012,129,"2012-GUCHOL"
21,"2012263N15141",0.135443796131888,"JELAWAT",2012,142,"2012-JELAWAT"
21,"2013255N20148",0.165647627834109,"MAN-YI",2013,194,"2013-MAN-YI"
21,"2014275N06166",1.077621052545,"VONGFONG",2014,249,"2014-VONGFONG"
21,"2015249N18142",0.130179088562235,"ETAU",2015,297,"2015-ETAU"
21,"2016256N12146",0.11424787155067,"MALAKAS",2016,351,"2016-MALAKAS"
21,"2017200N26162",0.122025505176689,"NORU",2017,397,"2017-NORU"
21,"2017252N14147",0.229204673694999,"TALIM",2017,402,"2017-TALIM"
21,"2017288N09138",0.162858731780729,"LAN",2017,408,"2017-LAN"
21,"2018204N15137",0.114797603394221,"JONGDARI",2018,447,"2018-JONGDARI"
21,"2018239N11161",0.171454562640629,"JEBI",2018,452,"2018-JEBI"
21,"2018263N12146",0.177792299589247,"TRAMI",2018,457,"2018-TRAMI"
22,"2011253N20145",2.44675473736102,"ROKE",2011,90,"2011-ROKE"
22,"2012162N06150",2.02046476809717,"GUCHOL",2012,129,"2012-GUCHOL"
22,"2012263N15141",2.13605282609172,"JELAWAT",2012,142,"2012-JELAWAT"
22,"2013255N20148",2.14135416173234,"MAN-YI",2013,194,"2013-MAN-YI"
22,"2013282N14149",0.908532256618357,"WIPHA",2013,198,"2013-WIPHA"
22,"2014275N06166",4.17198074189041,"VONGFONG",2014,249,"2014-VONGFONG"
22,"2015249N18142",0.847195601595095,"ETAU",2015,297,"2015-ETAU"
22,"2016256N12146",0.877473829640192,"MALAKAS",2016,351,"2016-MALAKAS"
22,"2017252N14147",1.13246950621956,"TALIM",2017,402,"2017-TALIM"
22,"2017288N09138",2.27249949637837,"LAN",2017,408,"2017-LAN"
22,"2018204N15137",1.07885375072447,"JONGDARI",2018,447,"2018-JONGDARI"
22,"2018263N12146",1.62880993391302,"TRAMI",2018,457,"2018-TRAMI"
22,"2019278N16165",1.33325011219742,"HAGIBIS",2019,511,"2019-HAGIBIS"
23,"2011253N20145",3.09526346849034,"ROKE",2011,90,"2011-ROKE"
23,"2012162N06150",2.56218669338181,"GUCHOL",2012,129,"2012-GUCHOL"
23,"2012263N15141",2.54463544911399,"JELAWAT",2012,142,"2012-JELAWAT"
23,"2013255N20148",2.70202262665325,"MAN-YI",2013,194,"2013-MAN-YI"
23,"2014275N06166",1.2454659385388,"VONGFONG",2014,249,"2014-VONGFONG"
23,"2015249N18142",1.96957002179142,"ETAU",2015,297,"2015-ETAU"
23,"2016256N12146",2.30874384028084,"MALAKAS",2016,351,"2016-MALAKAS"
23,"2017200N26162",1.66812936450729,"NORU",2017,397,"2017-NORU"
