"region_id","typhoon_no","mean","typhoon_name","year","order_key","ty_label"
21,"2017252N14147",-5.06578276473207,"TALIM",2017,402,"2017-TALIM"
21,"2017288N09138",-3.74532994274958,"LAN",2017,408,"2017-LAN"
21,"2018204N15137",-2.43586331066209,"JONGDARI",2018,447,"2018-JONGDARI"
21,"2018239N11161",-3.85434656993104,"JEBI",2018,452,"2018-JEBI"
21,"2018263N12146",-4.13973073684251,"TRAMI",2018,457,"2018-TRAMI"
22,"2011253N20145",-0.639647159654568,"ROKE",2011,90,"2011-ROKE"
22,"2012162N06150",-0.53088071850235,"GUCHOL",2012,129,"2012-GUCHOL"
22,"2012263N15141",-0.581131858271976,"JELAWAT",2012,142,"2012-JELAWAT"
22,"2013255N20148",-0.628258696736795,"MAN-YI",2013,194,"2013-MAN-YI"
22,"2013282N14149",-0.270071708150399,"WIPHA",2013,198,"2013-WIPHA"
22,"2014275N06166",4.52014883308536,"VONGFONG",2014,249,"2014-VONGFONG"
22,"2015249N18142",-0.279302948364931,"ETAU",2015,297,"2015-ETAU"
22,"2016256N12146",-0.308448929175735,"MALAKAS",2016,351,"2016-MALAKAS"
22,"2017252N14147",-0.414004812255853,"TALIM",2017,402,"2017-TALIM"
22,"2017288N09138",-0.826220606680083,"LAN",2017,408,"2017-LAN"
22,"2018204N15137",-0.379884132573873,"JONGDARI",2018,447,"2018-JONGDARI"
22,"2018263N12146",-0.607370719180796,"TRAMI",2018,457,"2018-TRAMI"
22,"2019278N16165",-0.555242545735188,"HAGIBIS",2019,511,"2019-HAGIBIS"
23,"2011253N20145",6.22882503708428,"ROKE",2011,90,"2011-ROKE"
23,"2012162N06150",5.25911532060784,"GUCHOL",2012,129,"2012-GUCHOL"
23,"2012263N15141",5.38804929775847,"JELAWAT",2012,142,"2012-JELAWAT"
23,"2013255N20148",6.16713466675622,"MAN-YI",2013,194,"2013-MAN-YI"
23,"2014275N06166",15.1851369370875,"VONGFONG",2014,249,"2014-VONGFONG"
23,"2015249N18142",4.97742013710601,"ETAU",2015,297,"2015-ETAU"
23,"2016256N12146",6.23105721935575,"MALAKAS",2016,351,"2016-MALAKAS"
23,"2017200N26162",4.40837683459424,"NORU",2017,397,"2017-NORU"
23,"2017252N14147",8.92800101841795,"TALIM",2017,402,"2017-TALIM"
23,"2017288N09138",8.20071437438044,"LAN",2017,408,"2017-LAN"
23,"2018204N15137",6.50506775377298,"JONGDARI",2018,447,"2018-JONGDARI"
23,"2018239N11161",5.84314622871162,"JEBI",2018,452,"2018-JEBI"
23,"2018263N12146",9.63260385818798,"TRAMI",2018,457,"2018-TRAMI"
23,"2019205N23137",4.52868939785506,"NARI",2019,500,"2019-NARI"
24,"2011253N20145",0.392454475113243,"ROKE",2011,90,"2011-ROKE"
24,"2012162N06150",0.378968024434588,"GUCHOL",2012,129,"2012-GUCHOL"
24,"2012263N15141",0.377734219779989,"JELAWAT",2012,142,"2012-JELAWAT"
24,"2013255N20148",0.393172924059124,"MAN-YI",2013,194,"2013-MAN-YI"
24,"2014275N06166",2.77222940210577,"VONGFONG",2014,249,"2014-VONGFONG"
24,"2016256N12146",0.403258595057953,"MALAKAS",2016,351,"2016-MALAKAS"
24,"2017200N26162",0.385761436835549,"NORU",2017,397,"2017-NORU"
24,"2017252N14147",0.575935873780075,"TALIM",2017,402,"2017-TALIM"
24,"2017288N09138",0.485347735163894,"LAN",2017,408,"2017-LAN"
24,"2018204N15137",0.478588198369847,"JONGDARI",2018,447,"2018-JONGDARI"
24,"2018239N11161",0.477066849936038,"JEBI",2018,452,"2018-JEBI"
24,"2018263N12146",0.605247841860995,"TRAMI",2018,457,"2018-TRAMI"
25,"2011253N20145",0.103980953695939,"ROKE",2011,90,"2011-ROKE"
25,"2012162N06150",0.0925679558487448,"GUCHOL",2012,129,"2012-GUCHOL"
25,"2012263N15141",0.0976282572996986,"JELAWAT",2012,142,"2012-JELAWAT"
25,"2013255N20148",0.112201725997488,"MAN-YI",2013,194,"2013-MAN-YI"
25,"2014209N12152",0.0992011409106464,"HALONG",2014,241,"2014-HALONG"
25,"2014275N06166",0.824384322145451,"VONGFONG",2014,249,"2014-VONGFONG"
25,"2016256N12146",0.0986055880722333,"MALAKAS",2016,351,"2016-MALAKAS"
25,"2017200N26162",0.131387898785856,"NORU",2017,397,"2017-NORU"
25,"2017252N14147",0.213593660820644,"TALIM",2017,402,"2017-TALIM"
25,"2017288N09138",0.136656819030436,"LAN",2017,408,"2017-LAN"
25,"2018204N15137",0.156103883192606,"JONGDARI",2018,447,"2018-JONGDARI"
25,"2018226N23128",0.09641897889422,"RUMBIA",2018,450,"2018-RUMBIA"
25,"2018239N11161",2.58951618925314,"JEBI",2018,452,"2018-JEBI"
25,"2018263N12146",0.1701048672942,"TRAMI",2018,457,"2018-TRAMI"
25,"2019216N16147",0.0977735215160243,"KROSA",2019,502,"2019-KROSA"
26,"2011192N18158",-1.20668809993304,"MA-ON",2011,81,"2011-MA-ON"
26,"2011253N20145",-1.43692907249272,"ROKE",2011,90,"2011-ROKE"
26,"2012162N06150",-1.36819160221045,"GUCHOL",2012,129,"2012-GUCHOL"
26,"2012263N15141",-1.47504840425553,"JELAWAT",2012,142,"2012-JELAWAT"
26,"2013255N20148",-1.64754883253801,"MAN-YI",2013,194,"2013-MAN-YI"
26,"2014209N12152",-1.90485888740291,"HALONG",2014,241,"2014-HALONG"
26,"2014275N06166",-2.34530717981815,"VONGFONG",2014,249,"2014-VONGFONG"
26,"2016256N12146",-1.45472184980582,"MALAKAS",2016,351,"2016-MALAKAS"
26,"2017200N26162",-1.78578484403798,"NORU",2017,397,"2017-NORU"
26,"2017252N14147",-3.07309419278493,"TALIM",2017,402,"2017-TALIM"
26,"2017288N09138",-1.9135161997483,"LAN",2017,408,"2017-LAN"
26,"2018204N15137",-2.77235553492426,"JONGDARI",2018,447,"2018-JONGDARI"
26,"2018226N23128",-1.91598445952884,"RUMBIA",2018,450,"2018-RUMBIA"
26,"2018239N11161",-4.72436424077879,"JEBI",2018,452,"2018-JEBI"
26,"2018263N12146",-2.37777789846085,"TRAMI",2018,457,"2018-TRAMI"
26,"2019216N16147",-2.00981181394402,"KROSA",2019,502,"2019-KROSA"
27,"2011192N18158",-1.04494894018572,"MA-ON",2011,81,"2011-MA-ON"
27,"2011236N15143",-0.870915763747908,"TALAS",2011,88,"2011-TALAS"
27,"2011253N20145",-6.93994108698219,"ROKE",2011,90,"2011-ROKE"
27,"2012162N06150",-1.13167345055676,"GUCHOL",2012,129,"2012-GUCHOL"
27,"2012263N15141",-1.1829643425484,"JELAWAT",2012,142,"2012-JELAWAT"
27,"2013255N20148",-1.28609445366044,"MAN-YI",2013,194,"2013-MAN-YI"
27,"2014209N12152",-1.36350469321109,"HALONG",2014,241,"2014-HALONG"
27,"2014275N06166",-1.39044932880809,"VONGFONG",2014,249,"2014-VONGFONG"
27,"2016256N12146",-1.22843227651665,"MALAKAS",2016,351,"2016-MALAKAS"
27,"2017200N26162",-1.44501957043715,"NORU",2017,397,"2017-NORU"
27,"2017252N14147",-2.46910986771528,"TALIM",2017,402,"2017-TALIM"
27,"2017288N09138",-1.39809862128329,"LAN",2017,408,"2017-LAN"
27,"2018204N15137",-2.01461178281541,"JONGDARI",2018,447,"2018-JONGDARI"
27,"2018226N23128",-1.77411845361022,"RUMBIA",2018,450,"2018-RUMBIA"
27,"2018239N11161",-11.5462757083083,"JEBI",2018,452,"2018-JEBI"
27,"2018263N12146",-1.81843377055066,"TRAMI",2018,457,"2018-TRAMI"
27,"2019216N16147",-1.56963620501992,"KROSA",2019,502,"2019-KROSA"
28,"2011192N18158",-0.0328183257442494,"MA-ON",2011,81,"2011-MA-ON"
28,"2011236N15143",-0.0279966555882601,"TALAS",2011,88,"2011-TALAS"
28,"2011253N20145",-0.416339431897736,"ROKE",2011,90,"2011-ROKE"
28,"2012162N06150",-0.0294299710814835,"GUCHOL",2012,129,"2012-GUCHOL"
28,"2012263N15141",-0.0311412271840435,"JELAWAT",2012,142,"2012-JELAWAT"
28,"2013255N20148",-0.0345764945888388,"MAN-YI",2013,194,"2013-MAN-YI"
28,"2014209N12152",-0.04866508891743,"HALONG",2014,241,"2014-HALONG"
28,"2014275N06166",-0.0501641491310706,"VONGFONG",2014,249,"2014-VONGFONG"
28,"2016256N12146",-0.0345986859333715,"MALAKAS",2016,351,"2016-MALAKAS"
28,"2017200N26162",-0.034837283776279,"NORU",2017,397,"2017-NORU"
28,"2017252N14147",-0.0605261438686266,"TALIM",2017,402,"2017-TALIM"
28,"2017288N09138",-0.0361326918921388,"LAN",2017,408,"2017-LAN"
28,"2018204N15137",-0.058205995973115,"JONGDARI",2018,447,"2018-JONGDARI"
28,"2018226N23128",-0.0584944654257301,"RUMBIA",2018,450,"2018-RUMBIA"
28,"2018239N11161",10.7476273111697,"JEBI",2018,452,"2018-JEBI"
28,"2018263N12146",-0.0487950163085823,"TRAMI",2018,457,"2018-TRAMI"
28,"2019216N16147",-0.0506273831603674,"KROSA",2019,502,"2019-KROSA"
29,"2011192N18158",0.465341074501814,"MA-ON",2011,81,"2011-MA-ON"
29,"2011236N15143",0.398714334236615,"TALAS",2011,88,"2011-TALAS"
29,"2011253N20145",0.763606763787842,"ROKE",2011,90,"2011-ROKE"
29,"2012162N06150",0.617024744684043,"GUCHOL",2012,129,"2012-GUCHOL"
29,"2012263N15141",0.633424818238593,"JELAWAT",2012,142,"2012-JELAWAT"
29,"2013255N20148",0.663485787735398,"MAN-YI",2013,194,"2013-MAN-YI"
29,"2014209N12152",0.520540602223437,"HALONG",2014,241,"2014-HALONG"
29,"2014275N06166",2.57504097381022,"VONGFONG",2014,249,"2014-VONGFONG"
29,"2016256N12146",0.638375022373317,"MALAKAS",2016,351,"2016-MALAKAS"
29,"2017200N26162",0.820368111413341,"NORU",2017,397,"2017-NORU"
29,"2017252N14147",1.28197058081332,"TALIM",2017,402,"2017-TALIM"
29,"2017288N09138",0.759500296414045,"LAN",2017,408,"2017-LAN"
29,"2018204N15137",0.955337538191853,"JONGDARI",2018,447,"2018-JONGDARI"
29,"2018226N23128",0.697404947971253,"RUMBIA",2018,450,"2018-RUMBIA"
29,"2018239N11161",5.03827919948739,"JEBI",2018,452,"2018-JEBI"
29,"2018263N12146",0.974199611564123,"TRAMI",2018,457,"2018-TRAMI"
29,"2019216N16147",0.65396024594168,"KROSA",2019,502,"2019-KROSA"
30,"2011192N18158",-1.74395075582534,"MA-ON",2011,81,"2011-MA-ON"
30,"2011236N15143",-1.40719704680693,"TALAS",2011,88,"2011-TALAS"
30,"2011253N20145",-2.74452029364847,"ROKE",2011,90,"2011-ROKE"
30,"2012162N06150",-1.8957679346236,"GUCHOL",2012,129,"2012-GUCHOL"
30,"2012263N15141",-1.98755464338127,"JELAWAT",2012,142,"2012-JELAWAT"
30,"2013255N20148",-1.8739586100068,"MAN-YI",2013,194,"2013-MAN-YI"
30,"2014209N12152",-1.59112491600652,"HALONG",2014,241,"2014-HALONG"
30,"2014275N06166",-2.66902894473296,"VONGFONG",2014,249,"2014-VONGFONG"
30,"2015188N08194",-1.40302005232497,"HALOLA",2015,289,"2015-HALOLA"
30,"2016256N12146",-2.12851700763659,"MALAKAS",2016,351,"2016-MALAKAS"
30,"2017200N26162",-1.9697498277891,"NORU",2017,397,"2017-NORU"
30,"2017252N14147",-3.10003753300388,"TALIM",2017,402,"2017-TALIM"
30,"2017288N09138",-1.7995668150939,"LAN",2017,408,"2017-LAN"
30,"2018204N15137",-1.45609957436014,"JONGDARI",2018,447,"2018-JONGDARI"
30,"2018226N23128",-2.41219558245251,"RUMBIA",2018,450,"2018-RUMBIA"
30,"2018239N11161",-2.67821069092881,"JEBI",2018,452,"2018-JEBI"
30,"2018263N12146",-2.59405612801132,"TRAMI",2018,457,"2018-TRAMI"
30,"2019216N16147",-1.79199227435547,"KROSA",2019,502,"2019-KROSA"
31,"2010243N12146",-0.682344963418307,"MALOU",2010,35,"2010-MALOU"
31,"2013274N18152",-0.91168880542554,"DANAS",2013,197,"2013-DANAS"
31,"2014275N06166",-0.691144075202653,"VONGFONG",2014,249,"2014-VONGFONG"
31,"2015188N08194",-0.722000305917068,"HALOLA",2015,289,"2015-HALOLA"
31,"2015226N12151",-0.655750647993562,"GONI",2015,295,"2015-GONI"
31,"2016269N15165",-0.857928632602238,"CHABA",2016,353,"2016-CHABA"
31,"2017252N14147",-0.740496494012771,"TALIM",2017,402,"2017-TALIM"
31,"2018204N15137",-0.770076568802621,"JONGDARI",2018,447,"2018-JONGDARI"
31,"2018239N11161",-0.693293222462498,"JEBI",2018,452,"2018-JEBI"
31,"2019216N16147",-0.81266329341035,"KROSA",2019,502,"2019-KROSA"
31,"2019260N20129",-1.09982609672933,"TAPAH",2019,508,"2019-TAPAH"
32,"2010218N20127",-1.38533308243724,"DIANMU",2010,32,"2010-DIANMU"
32,"2010243N12146",-1.61763777735179,"MALOU",2010,35,"2010-MALOU"
32,"2013274N18152",-2.57013786938297,"DANAS",2013,197,"2013-DANAS"
32,"2015226N12151",-2.05335377105912,"GONI",2015,295,"2015-GONI"
32,"2016269N15165",-2.07218812538963,"CHABA",2016,353,"2016-CHABA"
32,"2018204N15137",-1.5326059030865,"JONGDARI",2018,447,"2018-JONGDARI"
32,"2019216N16147",-2.09842678103405,"KROSA",2019,502,"2019-KROSA"
32,"2019260N20129",-3.06295323673489,"TAPAH",2019,508,"2019-TAPAH"
33,"2011192N18158",-3.15971590753204,"MA-ON",2011,81,"2011-MA-ON"
33,"2011236N15143",-2.76409907731815,"TALAS",2011,88,"2011-TALAS"
33,"2013274N18152",-2.57477370173687,"DANAS",2013,197,"2013-DANAS"
33,"2014209N12152",-2.978051412574,"HALONG",2014,241,"2014-HALONG"
33,"2014275N06166",-3.32172262766986,"VONGFONG",2014,249,"2014-VONGFONG"
33,"2015188N08194",-3.59555916246234,"HALOLA",2015,289,"2015-HALOLA"
