"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
8,"Ibaraki","2011253N20145","ROKE",2011,"2011-ROKE",0.925,5.48343520298542,-1.79704550514201,12.2960912596852
8,"Ibaraki","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.925,4.00555577636806,-1.315889030143,8.96204013938291
8,"Ibaraki","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.925,3.68650446794385,-1.21242021036249,8.23975113227486
8,"Ibaraki","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.925,4.43473000172344,-1.45667239800736,9.92357877734766
8,"Ibaraki","2013282N14149","WIPHA",2013,"2013-WIPHA",0.925,3.21819519475724,-1.05914686405035,7.18836326650005
8,"Ibaraki","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.9625,12.7422935036685,-1.73307577402585,25.8064110904117
8,"Ibaraki","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.9625,8.7844242733164,-1.14963838897168,17.8953511974644
8,"Ibaraki","2017288N09138","LAN",2017,"2017-LAN",0.925,6.88125781874498,-2.25599553683391,15.4251899983046
8,"Ibaraki","2018222N16147","LEEPI",2018,"2018-LEEPI",0.925,2.93801602990186,-0.967801536257643,6.55712971988278
8,"Ibaraki","2018263N12146","TRAMI",2018,"2018-TRAMI",0.925,4.26178410742554,-1.40186418419355,9.52402612073332
8,"Ibaraki","2019242N14180","FAXAI",2019,"2019-FAXAI",0.925,4.37970443853047,-1.44043217825397,9.78893103522756
8,"Ibaraki","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.925,6.65521113347131,-2.18259261303989,14.9140199144611
9,"Tochigi","2011253N20145","ROKE",2011,"2011-ROKE",0.97125,3.05166006920996,-0.0533084977158324,6.00261181108864
9,"Tochigi","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.97125,3.30726269210393,-0.0577449847160679,6.50841655619653
9,"Tochigi","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.97125,3.63966644548043,-0.0635464447290502,7.16280687286871
9,"Tochigi","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.97125,3.54983835330435,-0.0619793695811438,6.98589144576954
9,"Tochigi","2013282N14149","WIPHA",2013,"2013-WIPHA",0.97125,1.81015874483577,-0.0317055158399938,3.55164538925859
9,"Tochigi","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.98375,7.08492129742345,0.698698898784315,12.6763620297847
9,"Tochigi","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.97125,2.26501547349829,-0.0396445188799205,4.44705468556187
9,"Tochigi","2017288N09138","LAN",2017,"2017-LAN",0.97125,4.09751097250486,-0.0715655287108703,8.06113910686011
9,"Tochigi","2018263N12146","TRAMI",2018,"2018-TRAMI",0.97125,4.45245121222754,-0.0777143633617257,8.76478327844743
9,"Tochigi","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.97125,3.8871268424538,-0.0679118036695527,7.64503979445495
10,"Gunma","2011253N20145","ROKE",2011,"2011-ROKE",0.95375,2.00986477645625,-0.430285389812079,4.45848974884283
10,"Gunma","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.95375,2.02153662657778,-0.432760009297644,4.48463134299872
10,"Gunma","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.95375,2.61595368058138,-0.55957726567831,5.80777827823248
10,"Gunma","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.95375,2.28494512331946,-0.489039766484953,5.07011497351419
10,"Gunma","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.9775,5.33900482381796,0.130659740535872,10.4215610905028
10,"Gunma","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.95375,1.32080031859894,-0.283277629175305,2.92465717305398
10,"Gunma","2017252N14147","TALIM",2017,"2017-TALIM",0.95375,1.53768439121453,-0.329687418356858,3.4059987826267
10,"Gunma","2017288N09138","LAN",2017,"2017-LAN",0.95375,2.95877821877596,-0.633044606282331,6.56750881488328
10,"Gunma","2018263N12146","TRAMI",2018,"2018-TRAMI",0.95375,3.19176594495235,-0.682609603666039,7.08760532872071
10,"Gunma","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.95375,2.33741323621376,-0.500609747137965,5.18301901535953
11,"Saitama","2011253N20145","ROKE",2011,"2011-ROKE",0.5175,0.351817416980396,-14.6661030063204,16.9566323864939
11,"Saitama","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.5175,0.288448787891923,-12.0494460248617,13.8710766157494
11,"Saitama","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.5175,0.304494173484102,-12.7238301948682,14.637523237295
11,"Saitama","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.5175,0.334971515425309,-13.9865851689558,16.1161387792928
11,"Saitama","2013282N14149","WIPHA",2013,"2013-WIPHA",0.5175,0.190398154351215,-7.98112808423743,9.12159794052492
11,"Saitama","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.545,1.80907988179462,-29.6081258886062,35.4408204722546
11,"Saitama","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.5175,0.23890511231474,-10.0085129498498,11.452836665795
11,"Saitama","2017288N09138","LAN",2017,"2017-LAN",0.5175,0.525855226380088,-21.9118002700541,25.3565761828447
11,"Saitama","2018263N12146","TRAMI",2018,"2018-TRAMI",0.5175,0.348006044134422,-14.5560048914436,16.7117732223788
11,"Saitama","2019242N14180","FAXAI",2019,"2019-FAXAI",0.5175,0.250752088208969,-10.510830158324,12.0133079694453
11,"Saitama","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.5175,0.424936437507199,-17.7477073281868,20.4386657389901
12,"Chiba","2011253N20145","ROKE",2011,"2011-ROKE",0.99125,15.1623394150245,2.14143995456724,27.5484614179401
12,"Chiba","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.99125,9.13568590567223,1.29519552546319,16.5393994251862
12,"Chiba","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.99125,9.64002435850887,1.3669751255889,17.4491368268439
12,"Chiba","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.99125,11.5413693054796,1.63490768715357,20.9108554614379
12,"Chiba","2013282N14149","WIPHA",2013,"2013-WIPHA",0.99125,10.3776629180465,1.47109552656401,18.7900390229816
12,"Chiba","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.9875,34.9933389653816,5.83163253522936,63.974910721291
12,"Chiba","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.99,22.7486898822028,4.0782941374877,41.1383287803093
12,"Chiba","2017288N09138","LAN",2017,"2017-LAN",0.99125,25.2418048375525,3.55839384378504,45.9419382001974
12,"Chiba","2018222N16147","LEEPI",2018,"2018-LEEPI",0.99125,8.56245958713214,1.21581894640349,15.4790269393815
12,"Chiba","2018263N12146","TRAMI",2018,"2018-TRAMI",0.99125,10.8583581176562,1.54069136921962,19.6430051635606
12,"Chiba","2019242N14180","FAXAI",2019,"2019-FAXAI",0.99125,16.9163631074247,2.39400332114618,30.6770573638749
12,"Chiba","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.99125,23.2310109223396,3.27869069371457,42.2365142776112
13,"Tokyo","2011253N20145","ROKE",2011,"2011-ROKE",0.9025,27.4473043332122,-10.6378352975634,70.6039321811034
13,"Tokyo","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.9025,17.8862824806055,-6.96353624008815,45.7800899351802
13,"Tokyo","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.9025,18.7166733954812,-7.28969871331158,47.8845532360204
13,"Tokyo","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.9025,21.6267404698217,-8.41202869698093,55.4104169885125
13,"Tokyo","2013282N14149","WIPHA",2013,"2013-WIPHA",0.9025,14.2774825009496,-5.57142820447173,36.4497426190506
13,"Tokyo","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.9,47.3707121937508,-26.6529748076477,134.741047818775
13,"Tokyo","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.9025,16.469810797557,-6.42338110645312,42.0723727250138
13,"Tokyo","2017288N09138","LAN",2017,"2017-LAN",0.9025,36.5154410602397,-14.1461618041041,93.9763963939019
13,"Tokyo","2018263N12146","TRAMI",2018,"2018-TRAMI",0.9025,19.4530218831161,-7.5834496775956,49.7177952363815
13,"Tokyo","2019242N14180","FAXAI",2019,"2019-FAXAI",0.9025,19.7446896772284,-7.69668947314771,50.4665939331043
13,"Tokyo","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.9025,29.0861093483312,-11.2987658161545,74.6298256407672
14,"Kanagawa","2011253N20145","ROKE",2011,"2011-ROKE",0.9025,13.7898041185563,-7.89514861291481,37.177919975007
14,"Kanagawa","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.9025,8.10652734445728,-4.66346659498312,21.7453371163937
14,"Kanagawa","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.9025,9.02595484232518,-5.19187236971796,24.214199985354
14,"Kanagawa","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.9025,10.2986750559755,-5.91836317128768,27.6562273959691
14,"Kanagawa","2013282N14149","WIPHA",2013,"2013-WIPHA",0.9025,7.30057650596132,-4.20511288115646,19.5573708623642
14,"Kanagawa","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.92375,32.3057774114856,-10.8260863141551,81.1975028947572
14,"Kanagawa","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.9025,8.0862778265797,-4.6573893813706,21.6635740281961
14,"Kanagawa","2017252N14147","TALIM",2017,"2017-TALIM",0.9025,5.95978051823522,-3.43813937045549,15.9394298314699
14,"Kanagawa","2017288N09138","LAN",2017,"2017-LAN",0.9025,19.6671122373177,-11.253757635797,53.0552021873264
14,"Kanagawa","2018263N12146","TRAMI",2018,"2018-TRAMI",0.9025,9.94879042129435,-5.72710320575963,26.6682213204927
14,"Kanagawa","2019242N14180","FAXAI",2019,"2019-FAXAI",0.9025,11.2256385781443,-6.45788478619588,30.1118075758756
14,"Kanagawa","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.9025,16.2551417318509,-9.32257379633103,43.7451243285905
15,"Niigata","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.03125,-2.06930760169899,-4.01793457402285,0.0608305420600623
15,"Niigata","2017200N26162","NORU",2017,"2017-NORU",0.03125,-2.182465555401,-4.2369056404236,0.0641693027350236
15,"Niigata","2018239N11161","JEBI",2018,"2018-JEBI",0.03125,-3.07958577160943,-5.9733771924265,0.0906316237277811
15,"Niigata","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.03125,-2.65616965629047,-5.15543094892372,0.078115330644352
16,"Toyama","2011253N20145","ROKE",2011,"2011-ROKE",0.08375,-1.02768948362211,-2.46432818181649,0.48432950144571
16,"Toyama","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.08375,-1.1676196652612,-2.79900146886854,0.550454708393754
16,"Toyama","2014209N12152","HALONG",2014,"2014-HALONG",0.08375,-1.05411287230947,-2.52788621751499,0.49674189303304
16,"Toyama","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.08375,-1.49941026618954,-3.59093345921091,0.707579101534283
16,"Toyama","2015249N18142","ETAU",2015,"2015-ETAU",0.08375,-1.26173339407073,-3.02390296839848,0.594968533874709
16,"Toyama","2017200N26162","NORU",2017,"2017-NORU",0.08375,-1.38897880385554,-3.32809064089146,0.655129966594928
16,"Toyama","2017252N14147","TALIM",2017,"2017-TALIM",0.08375,-1.95608987449495,-4.67760705435097,0.924541603289318
16,"Toyama","2017288N09138","LAN",2017,"2017-LAN",0.08375,-1.34824139613231,-3.23259301924686,0.635480750193195
16,"Toyama","2018239N11161","JEBI",2018,"2018-JEBI",0.08375,-2.65125750672482,-6.32571576147721,1.25607278866376
16,"Toyama","2018263N12146","TRAMI",2018,"2018-TRAMI",0.08375,-1.21938718839209,-2.92474434230378,0.574521005265127
17,"Ishikawa","2011253N20145","ROKE",2011,"2011-ROKE",0.61625,0.118031334220078,-0.55888751656347,0.879700959232906
