"region_id","prefecture_en","typhoon_no","typhoon_name","year","ty_label","prob_exc_pos","median","lower","upper"
10,"Gunma","2017252N14147","TALIM",2017,"2017-TALIM",0.99625,0.952544714971662,0.181989960821035,1.73168479598324
10,"Gunma","2017288N09138","LAN",2017,"2017-LAN",0.99625,1.81360089640715,0.344914740342793,3.31227335862989
10,"Gunma","2018263N12146","TRAMI",2018,"2018-TRAMI",0.99625,1.95211851315206,0.37092148665052,3.5685134137583
10,"Gunma","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.99625,1.26901354945444,0.241880366063529,2.3124976536765
11,"Saitama","2011253N20145","ROKE",2011,"2011-ROKE",0.44875,-0.763500364159057,-11.9246315722884,11.7040189305618
11,"Saitama","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.44875,-0.611647043918481,-9.59564839018334,9.33109866146246
11,"Saitama","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.44875,-0.624268420779799,-9.80047675799067,9.51649650449397
11,"Saitama","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.44875,-0.622515613735075,-9.75674845455616,9.5067903085293
11,"Saitama","2013282N14149","WIPHA",2013,"2013-WIPHA",0.44875,-0.361440912079786,-5.7127891272119,5.46997477825489
11,"Saitama","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.34,-3.71671778283161,-22.5793382062601,17.1641804538882
11,"Saitama","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.44875,-0.386148644812636,-6.09551714386634,5.85191934059246
11,"Saitama","2017288N09138","LAN",2017,"2017-LAN",0.44875,-0.755680376628007,-11.7916640632351,11.5956639062483
11,"Saitama","2018263N12146","TRAMI",2018,"2018-TRAMI",0.44875,-0.487897479055718,-7.67540105477708,7.42109582833279
11,"Saitama","2019242N14180","FAXAI",2019,"2019-FAXAI",0.44875,-0.322761386084167,-5.10120608997686,4.88484299508763
11,"Saitama","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.44875,-0.534875914505875,-8.38791812226926,8.1633960746712
12,"Chiba","2011253N20145","ROKE",2011,"2011-ROKE",0.98375,9.97940339310678,0.481949600772603,19.2072969435512
12,"Chiba","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.98375,5.85266181458604,0.284956796279705,11.1785192654968
12,"Chiba","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.98375,5.96965145430434,0.290778818015836,11.39731746136
12,"Chiba","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.98375,6.46049442968959,0.313998537088773,12.3599323493619
12,"Chiba","2013282N14149","WIPHA",2013,"2013-WIPHA",0.98375,5.91305882921432,0.28782275236492,11.2966361609378
12,"Chiba","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.905,11.8220026135129,-5.44591441504399,29.0159817698277
12,"Chiba","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.9275,7.90963274353398,-2.20942874797218,18.0148513627607
12,"Chiba","2017288N09138","LAN",2017,"2017-LAN",0.98375,11.1672315998433,0.537182450496985,21.5743469277424
12,"Chiba","2018222N16147","LEEPI",2018,"2018-LEEPI",0.98375,3.60268318750929,0.175991825952954,6.8596461318848
12,"Chiba","2018263N12146","TRAMI",2018,"2018-TRAMI",0.98375,4.66866487632025,0.227708763199654,8.90239772176442
12,"Chiba","2019242N14180","FAXAI",2019,"2019-FAXAI",0.98375,6.500117773618,0.31527641545646,12.45984211754
12,"Chiba","2019278N16165","HAGIBIS",2019,"2019-HAGIBIS",0.98375,9.06761692762969,0.437254444588715,17.4773636489184
13,"Tokyo","2011253N20145","ROKE",2011,"2011-ROKE",0.79,10.2558121786886,-13.2158773165107,37.5364421209236
13,"Tokyo","2012162N06150","GUCHOL",2012,"2012-GUCHOL",0.79,6.66565149300789,-8.6718292539266,24.1385812552335
13,"Tokyo","2012263N15141","JELAWAT",2012,"2012-JELAWAT",0.79,6.7456861814785,-8.78328339886733,24.405784235329
13,"Tokyo","2013255N20148","MAN-YI",2013,"2013-MAN-YI",0.79,7.28196718904186,-9.45516930695976,26.427703741625
13,"Tokyo","2013282N14149","WIPHA",2013,"2013-WIPHA",0.79,4.84254052955637,-6.33098840775194,17.441405604391
13,"Tokyo","2014275N06166","VONGFONG",2014,"2014-VONGFONG",0.48625,-0.827802973623903,-40.0295357994093,45.7413429398373
13,"Tokyo","2016230N15138","MINDULLE",2016,"2016-MINDULLE",0.79,5.20741915384338,-6.80005527156213,18.7799074477914
