"region_id","prefecture_en","lag","soc","mean","lower","upper"
4,"Miyagi","lag 0 week","distance to
medical facilities",0.0440037412023919,-0.00569351334540613,0.0937256953275734
4,"Miyagi","lag 1 week","distance to
medical facilities",0.0322653976468024,-0.0172539378712089,0.0818092590423758
4,"Miyagi","lag 2 weeks","distance to
medical facilities",0.0416663150717422,-0.00763355128314824,0.0909904880503243
5,"Akita","lag 0 week","prefecture income",0.0332415396464558,-0.0173040634106836,0.0838126957052099
5,"Akita","lag 1 week","prefecture income",0.0277453183671339,-0.0226359005417009,0.0781519256950469
5,"Akita","lag 2 weeks","prefecture income",0.0579604156327518,0.0078064360569341,0.108139547461739
5,"Akita","lag 0 week","potential flood risk",0.0479737664832003,-0.00565043650972985,0.101626726652504
5,"Akita","lag 1 week","potential flood risk",0.0442297959706073,-0.00925377998791665,0.0977419795053835
5,"Akita","lag 2 weeks","potential flood risk",0.0391863703552486,-0.0139950437367919,0.0923960710340621
5,"Akita","lag 0 week","potential landslide risk",0.0388552102258188,-0.0124804733545147,0.0902172506197063
5,"Akita","lag 1 week","potential landslide risk",0.038822220966872,-0.0123474587533257,0.0900180872816625
5,"Akita","lag 2 weeks","potential landslide risk",0.0323056972395541,-0.0186287007485686,0.0832660431904442
5,"Akita","lag 0 week","distance to
medical facilities",-0.0011115384913718,-0.0586247195879519,0.0564347396682541
5,"Akita","lag 1 week","distance to
medical facilities",0.0474652040339807,-0.0100046325418934,0.104968071735656
5,"Akita","lag 2 weeks","distance to
medical facilities",0.0754371201343584,0.018348038694449,0.132558787227621
6,"Yamagata","lag 0 week","prefecture income",0.0488260787264716,-0.00627064105597208,0.103953156897885
6,"Yamagata","lag 1 week","prefecture income",0.0497432728156388,-0.00524596057264182,0.10476274594815
6,"Yamagata","lag 2 weeks","prefecture income",0.018738959743847,-0.0358958385332397,0.0734036183513753
6,"Yamagata","lag 0 week","potential flood risk",0.0434586062892039,-0.00732119128751263,0.0942641916322984
6,"Yamagata","lag 1 week","potential flood risk",0.0397885079103322,-0.0108261853474123,0.0904288224136129
6,"Yamagata","lag 2 weeks","potential flood risk",0.0423448872262089,-0.00802626559575081,0.0927414146151495
6,"Yamagata","lag 0 week","potential landslide risk",0.0384357752889031,-0.0116363235526884,0.0885329491991493
6,"Yamagata","lag 1 week","potential landslide risk",0.036845096498106,-0.0130540740895135,0.0867691696087913
6,"Yamagata","lag 2 weeks","potential landslide risk",0.038423249667674,-0.0112534589958857,0.0881246388624746
6,"Yamagata","lag 0 week","distance to
medical facilities",0.0145405574100366,-0.0379583986144127,0.0670670853041733
6,"Yamagata","lag 1 week","distance to
medical facilities",0.0421908119681236,-0.01018884607763,0.0945979090953619
6,"Yamagata","lag 2 weeks","distance to
medical facilities",0.0637178091156487,0.0116152796780122,0.115847482136222
7,"Fukushima","lag 0 week","prefecture income",0.0368713467514548,-0.0126622792446351,0.0864295116557612
7,"Fukushima","lag 1 week","prefecture income",0.0328687530381178,-0.0164884746688632,0.0822503461218371
7,"Fukushima","lag 2 weeks","prefecture income",0.048823396252784,-0.000321374053124934,0.0979923187207632
7,"Fukushima","lag 0 week","potential flood risk",0.0592625585177586,-0.00682936558855651,0.125398167031743
7,"Fukushima","lag 1 week","potential flood risk",0.0553338787676827,-0.0107079622695405,0.121419339723405
7,"Fukushima","lag 2 weeks","potential flood risk",0.0312905144462361,-0.0342168690578237,0.0968408248114727
7,"Fukushima","lag 0 week","potential landslide risk",0.0398738452512148,-0.0171064416796152,0.0968866052680317
7,"Fukushima","lag 1 week","potential landslide risk",0.0436239716469,-0.0132170982088065,0.100497354845741
7,"Fukushima","lag 2 weeks","potential landslide risk",0.0174503416351168,-0.0391058599275018,0.0740385417504097
7,"Fukushima","lag 0 week","distance to
medical facilities",-0.0191852868263731,-0.0846780193663688,0.0463503750454786
7,"Fukushima","lag 1 week","distance to
medical facilities",0.0535570097750515,-0.0120000840980627,0.11915708613166
7,"Fukushima","lag 2 weeks","distance to
medical facilities",0.0889736032994914,0.0239503259029439,0.154039150838248
8,"Ibaraki","lag 0 week","prefecture income",0.053248053829491,-0.00680919258788659,0.113341371431508
8,"Ibaraki","lag 1 week","prefecture income",0.0559852546507589,-0.0040184796707976,0.11602499490051
8,"Ibaraki","lag 2 weeks","prefecture income",0.00761413124688026,-0.0519256732656737,0.0671894040597865
8,"Ibaraki","lag 0 week","potential flood risk",0.0507331313623238,-0.00531542465642687,0.106813103457282
8,"Ibaraki","lag 1 week","potential flood risk",0.0469440135159038,-0.00898346104655223,0.102902769712654
8,"Ibaraki","lag 2 weeks","potential flood risk",0.0372562146915723,-0.0183214166632917,0.0928647404377703
8,"Ibaraki","lag 0 week","potential landslide risk",0.0412520150301798,-0.0276737409622529,0.110225291771782
8,"Ibaraki","lag 1 week","potential landslide risk",0.0501208247149387,-0.0187107844135448,0.11899982061403
8,"Ibaraki","lag 2 weeks","potential landslide risk",-0.00264456927004941,-0.0710926167695414,0.0658503629130669
8,"Ibaraki","lag 0 week","distance to
medical facilities",-0.00515704043778653,-0.0642789088600826,0.0539998044202461
8,"Ibaraki","lag 1 week","distance to
medical facilities",0.0488286235371893,-0.0102726283393695,0.107964808582017
8,"Ibaraki","lag 2 weeks","distance to
medical facilities",0.0784666606809648,0.0197780993304919,0.137189658692849
9,"Tochigi","lag 0 week","prefecture income",0.0486350101330579,-0.00627672340800522,0.103576898551649
9,"Tochigi","lag 1 week","prefecture income",0.04947356632794,-0.0053285598976438,0.104305726884291
9,"Tochigi","lag 2 weeks","prefecture income",0.0192196901007025,-0.0352322208117095,0.0737012615691812
9,"Tochigi","lag 0 week","potential flood risk",0.053367141559213,-0.00541191310002853,0.112180747861035
9,"Tochigi","lag 1 week","potential flood risk",0.0495349262289446,-0.00914380068405274,0.108248088220542
9,"Tochigi","lag 2 weeks","potential flood risk",0.0354138281160044,-0.0228630791309414,0.0937247051086665
9,"Tochigi","lag 0 week","potential landslide risk",0.0407127289425713,-0.0230803386562117,0.104546501490921
9,"Tochigi","lag 1 week","potential landslide risk",0.0475785276177421,-0.0161024795600873,0.111300094033373
9,"Tochigi","lag 2 weeks","potential landslide risk",0.00521817587291196,-0.0581213687568582,0.0685978628130579
9,"Tochigi","lag 0 week","distance to
medical facilities",0.0230522064410765,-0.027667590141367,0.0737977351206176
9,"Tochigi","lag 1 week","distance to
medical facilities",0.0393230475018269,-0.0112472493228211,0.089918920752341
9,"Tochigi","lag 2 weeks","distance to
medical facilities",0.0573461642064066,0.0070147962432765,0.107702862858661
10,"Gunma","lag 0 week","prefecture income",0.0426574769931687,-0.00793778507176546,0.0932783398956749
10,"Gunma","lag 1 week","prefecture income",0.0410359733948429,-0.0093973995068275,0.0914947839380176
10,"Gunma","lag 2 weeks","prefecture income",0.0342608496890717,-0.0159257365992427,0.0844726269236595
10,"Gunma","lag 0 week","potential flood risk",0.0469703799410581,-0.00589497425724783,0.0998636832437061
10,"Gunma","lag 1 week","potential flood risk",0.0432428260290774,-0.00947554319220556,0.0959889901486211
10,"Gunma","lag 2 weeks","potential flood risk",0.0398882543753531,-0.0125432466146047,0.0923472494368971
10,"Gunma","lag 0 week","potential landslide risk",0.0401135255880813,-0.0186437221411428,0.0989053038967125
10,"Gunma","lag 1 week","potential landslide risk",0.04475382883109,-0.0138717332280658,0.103413765223825
10,"Gunma","lag 2 weeks","potential landslide risk",0.0139552844681257,-0.0443704937272194,0.0723150967285813
10,"Gunma","lag 0 week","distance to
medical facilities",0.0397160578260447,-0.00978528078284802,0.0892419026581992
10,"Gunma","lag 1 week","distance to
medical facilities",0.0337095686333999,-0.0156139739587502,0.0830574431432751
10,"Gunma","lag 2 weeks","distance to
medical facilities",0.0448746928844335,-0.0042347487241079,0.0940082528868791
11,"Saitama","lag 0 week","prefecture income",0.0504638244953837,-0.00632349542694088,0.107283394454094
11,"Saitama","lag 1 week","prefecture income",0.0520550725345403,-0.00464375984811083,0.108786053986054
11,"Saitama","lag 2 weeks","prefecture income",0.0146185086075334,-0.0416878364475903,0.0709565709298587
11,"Saitama","lag 0 week","potential flood risk",0.0143657948002529,-0.0547348375338985,0.0835142022579394
11,"Saitama","lag 1 week","potential flood risk",0.0111716028456055,-0.0578985322042258,0.0802894723685332
11,"Saitama","lag 2 weeks","potential flood risk",0.0627021659908911,-0.00583502834815564,0.131286336541092
11,"Saitama","lag 0 week","potential landslide risk",0.0415516196683452,-0.0304253697882673,0.113580431762328
11,"Saitama","lag 1 week","potential landslide risk",0.0515332399055213,-0.0203594592019463,0.123477635139868
11,"Saitama","lag 2 weeks","potential landslide risk",-0.00701249389157832,-0.0784966362836093,0.0645227884697563
11,"Saitama","lag 0 week","distance to
medical facilities",0.106443171123338,0.0349380703835056,0.177999383799965
