"region_id","prefecture_en","lag","soc","mean","lower","upper"
26,"Kyoto","lag 1 week","distance to
medical facilities",0.0124763422383101,-0.0197239444126973,0.0446869995194277
26,"Kyoto","lag 2 weeks","distance to
medical facilities",-0.00751854822431675,-0.0394737145036905,0.0244468334139603
27,"Osaka","lag 0 week","prefecture income",-0.00862882450168856,-0.0335806257765636,0.0163292047884678
27,"Osaka","lag 1 week","prefecture income",0.0310505743132961,0.00626709539679471,0.0558401950531584
27,"Osaka","lag 2 weeks","prefecture income",0.0122730806335847,-0.0123603753987678,0.0369126054876379
27,"Osaka","lag 0 week","potential flood risk",-0.0085122415744654,-0.0409955639027126,0.0239816367435752
27,"Osaka","lag 1 week","potential flood risk",0.0138281382637384,-0.0184272760116566,0.0460939585741782
27,"Osaka","lag 2 weeks","potential flood risk",-0.00327620938597173,-0.0353223602898578,0.028780214704538
27,"Osaka","lag 0 week","potential landslide risk",-0.0258469929174554,-0.056208053237905,0.00452329052698097
27,"Osaka","lag 1 week","potential landslide risk",0.0502999480244792,0.02018521143623,0.0804237517561202
27,"Osaka","lag 2 weeks","potential landslide risk",0.00137262682140538,-0.0285592853821348,0.0313135007780518
27,"Osaka","lag 0 week","distance to
medical facilities",0.0445290423383149,0.00549480401086377,0.0835785165462122
27,"Osaka","lag 1 week","distance to
medical facilities",0.00633346781337973,-0.0324119818904123,0.045093934483198
27,"Osaka","lag 2 weeks","distance to
medical facilities",-0.0124559045222683,-0.0508881935057603,0.0259911623898157
28,"Hyogo","lag 0 week","prefecture income",-0.00475190976411133,-0.0274952817417407,0.0179966362458206
28,"Hyogo","lag 1 week","prefecture income",0.0290709749036999,0.00648806099916577,0.0516589883573504
28,"Hyogo","lag 2 weeks","prefecture income",0.00369185946471617,-0.0187567572969449,0.0261455165757152
28,"Hyogo","lag 0 week","potential flood risk",-0.00649587185904688,-0.0292818393488381,0.0162952891546331
28,"Hyogo","lag 1 week","potential flood risk",0.0262096030268166,0.00358585494641961,0.0488384692634458
28,"Hyogo","lag 2 weeks","potential flood risk",0.00420928507194329,-0.018280366337009,0.026703995249866
28,"Hyogo","lag 0 week","potential landslide risk",-0.00782478039725865,-0.0300996921782315,0.0144550945945898
28,"Hyogo","lag 1 week","potential landslide risk",0.0316336575168386,0.00951685116439283,0.0537553549350367
28,"Hyogo","lag 2 weeks","potential landslide risk",0.00583471512212164,-0.0161516355342228,0.0278259005555226
28,"Hyogo","lag 0 week","distance to
medical facilities",0.0256250359654819,-0.00430381445866157,0.0555628441360145
28,"Hyogo","lag 1 week","distance to
medical facilities",0.0150752360337458,-0.0146359227047643,0.0447952235939741
28,"Hyogo","lag 2 weeks","distance to
medical facilities",-0.00542969636200263,-0.0349226160095917,0.0240719246474397
29,"Nara","lag 0 week","prefecture income",-0.00625221647925223,-0.0284815521539583,0.0159820620369011
29,"Nara","lag 1 week","prefecture income",0.0298370358511768,0.00776557349830842,0.0519133693202667
29,"Nara","lag 2 weeks","prefecture income",0.00701253402728419,-0.0149292832119063,0.0289591664187849
29,"Nara","lag 0 week","potential flood risk",-0.00504784973104355,-0.0286778577851754,0.0185877436976734
29,"Nara","lag 1 week","potential flood risk",0.0351019360582239,0.0116377385225519,0.0585716386388935
29,"Nara","lag 2 weeks","potential flood risk",0.00958512005995171,-0.0137372058271135,0.0329128860032002
29,"Nara","lag 0 week","potential landslide risk",-0.00935871219259754,-0.0318309001806294,0.013118527395739
29,"Nara","lag 1 week","potential landslide risk",0.0332221423949397,0.0109099376145227,0.0555393249771052
29,"Nara","lag 2 weeks","potential landslide risk",0.00545495517516592,-0.016725253254013,0.0276400840437674
29,"Nara","lag 0 week","distance to
medical facilities",0.00834875244111188,-0.0156302195182478,0.0323334752102999
29,"Nara","lag 1 week","distance to
medical facilities",0.023066410799033,-0.000739308200270461,0.0468777969628187
29,"Nara","lag 2 weeks","distance to
medical facilities",0.000993115925296273,-0.022661664830792,0.024653493436233
30,"Wakayama","lag 0 week","prefecture income",-0.00933688853654857,-0.0357941435833786,0.0171273688801765
30,"Wakayama","lag 1 week","prefecture income",0.0314121328668815,0.00512946924113855,0.0577017039223637
30,"Wakayama","lag 2 weeks","prefecture income",0.0138404356319288,-0.0122809914766875,0.0399686868681748
30,"Wakayama","lag 0 week","potential flood risk",-0.00673946230612676,-0.0301370339998108,0.0166635855014974
30,"Wakayama","lag 1 week","potential flood risk",0.0247137742093617,0.00148257750904879,0.0479503677146775
30,"Wakayama","lag 2 weeks","potential flood risk",0.00330496739417985,-0.0197872308481228,0.0264024991880607
30,"Wakayama","lag 0 week","potential landslide risk",0.0144198751892421,-0.0162625660402815,0.0451117320719785
30,"Wakayama","lag 1 week","potential landslide risk",0.00860346118072286,-0.0218041295905858,0.0390203001842782
30,"Wakayama","lag 2 weeks","potential landslide risk",0.0113413964114351,-0.0188972479736815,0.0415891862809437
30,"Wakayama","lag 0 week","distance to
medical facilities",0.000111578348138686,-0.02240837661035,0.0226366059270511
30,"Wakayama","lag 1 week","distance to
medical facilities",0.0268772407354456,0.00451900486013734,0.0492404752919562
30,"Wakayama","lag 2 weeks","distance to
medical facilities",0.00405599002073487,-0.0181688361513777,0.0262857565194397
31,"Tottori","lag 0 week","prefecture income",-0.00539690419455452,-0.0277002393131776,0.0169114066899567
31,"Tottori","lag 1 week","prefecture income",0.0294003087977002,0.0072554297457561,0.0515500914505473
31,"Tottori","lag 2 weeks","prefecture income",0.00511942567120727,-0.0168949005329599,0.0271385989998985
31,"Tottori","lag 0 week","potential flood risk",-0.0071860432512505,-0.0321917649824477,0.0178259333546871
31,"Tottori","lag 1 week","potential flood risk",0.0219714794748693,-0.00285705916203138,0.0468061828512223
31,"Tottori","lag 2 weeks","potential flood risk",0.00164707289052046,-0.0230296616019587,0.0263298981979299
31,"Tottori","lag 0 week","potential landslide risk",0.00521458999080959,-0.019826690925373,0.0302621428079908
31,"Tottori","lag 1 week","potential landslide risk",0.0181325544501787,-0.00670880747268843,0.0429800877197017
31,"Tottori","lag 2 weeks","potential landslide risk",0.00906273289646986,-0.0156368753893577,0.0337684428429075
31,"Tottori","lag 0 week","distance to
medical facilities",-0.0175280302768477,-0.040907666693879,0.00585707445113215
31,"Tottori","lag 1 week","distance to
medical facilities",0.0350395388590607,0.011820718265465,0.0582637499517702
31,"Tottori","lag 2 weeks","distance to
medical facilities",0.0106161878007383,-0.0124582762286329,0.0336959768024059
32,"Shimane","lag 0 week","prefecture income",-0.00451354120433178,-0.027499604717085,0.0184778073529346
32,"Shimane","lag 1 week","prefecture income",0.0289492648259726,0.00612473758194731,0.0517790013413455
32,"Shimane","lag 2 weeks","prefecture income",0.00316428580646733,-0.0195239277365644,0.0258576479050587
32,"Shimane","lag 0 week","potential flood risk",-0.00686125730714471,-0.0306379573627447,0.016921097795719
32,"Shimane","lag 1 week","potential flood risk",0.0239658681891131,0.000358097573660565,0.0475792120529617
32,"Shimane","lag 2 weeks","potential flood risk",0.00285281162188955,-0.0206129271391853,0.0263240579271962
32,"Shimane","lag 0 week","potential landslide risk",0.024393223676733,-0.0141984678453388,0.0629998105002416
32,"Shimane","lag 1 week","potential landslide risk",-0.00171869868941243,-0.0399345898033809,0.0365118028024858
32,"Shimane","lag 2 weeks","potential landslide risk",0.0138100071411129,-0.024199344602327,0.0518338094896986
32,"Shimane","lag 0 week","distance to
medical facilities",-0.0329350592591982,-0.060989405534595,-0.00487283771728464
32,"Shimane","lag 1 week","distance to
medical facilities",0.0421704886188756,0.0142977301564651,0.0700510148773148
32,"Shimane","lag 2 weeks","distance to
medical facilities",0.0163473849320583,-0.0113261487728722,0.0440285777491445
33,"Okayama","lag 0 week","prefecture income",-0.00384750839302894,-0.0277255452264757,0.0200362316280955
33,"Okayama","lag 1 week","prefecture income",0.0286091933349164,0.00489665742107182,0.0523273518170386
33,"Okayama","lag 2 weeks","prefecture income",0.00169019769069578,-0.021878723078006,0.0252646746152552
33,"Okayama","lag 0 week","potential flood risk",-0.00902647700812276,-0.045107398225841,0.0270674684132333
33,"Okayama","lag 1 week","potential flood risk",0.0106706945460777,-0.0251574966564805,0.0465117255716629
